version_uri,date,author_ar,author_lat,book,title_ar,title_lat,ed_info,id,status,tok_length,local_path,tags,author_from_uri,author_lat_shuhra,author_lat_full_name,char_length,author_uri
0392IbnIsmacilMisri.CuqalaMajanin.Shamela0027093-ara1,392,الحسن بن إسمعيل بن محمد، أبو محمد الضراب المصري (المتوفى: 392هـ),Ibn Ismacil Misri,0392IbnIsmacilMisri.CuqalaMajanin,عقلاء المجانين والموسوسين,Cuqala Majanin,إبراهيم صالح :: دار البشائر [ضمن سلسلة نوادر الرسائل (20)],Shamela0027093,pri,2955.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0392IbnIsmacilMisri/0392IbnIsmacilMisri.CuqalaMajanin/0392IbnIsmacilMisri.CuqalaMajanin.Shamela0027093-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية,Ibn Ismacil Misri,,,11688.0,0392IbnIsmacilMisri
0378IbnIsmacilWarraq.MajlisFiFadlYawmCarafa.Shamela0027097-ara1,378,أبو بكر محمد بن إسماعيل بن العباس البغدادي المستملي الوراق (المتوفى: 378هـ),Ibn Ismacil Warraq,0378IbnIsmacilWarraq.MajlisFiFadlYawmCarafa,مجلس في فضل يوم عرفة,Majlis Fi Fadl Yawm Carafa,عمار بن سعيد تمالت :: الدار الأثرية [طبع مع فضل عشر ذي الحجة للطبراني],Shamela0027097,pri,786.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0378IbnIsmacilWarraq/0378IbnIsmacilWarraq.MajlisFiFadlYawmCarafa/0378IbnIsmacilWarraq.MajlisFiFadlYawmCarafa.Shamela0027097-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية,Ibn Ismacil Warraq,,,2957.0,0378IbnIsmacilWarraq
0393IbnHammadJawhari.MuntakhabMinSihahJawhari.Shamela0028100-ara1,393,أبو نصر إسماعيل بن حماد الجوهري الفارابي (المتوفى: 393هـ),Ibn Hammad Jawhari,0393IbnHammadJawhari.MuntakhabMinSihahJawhari,منتخب من صحاح الجوهري,Muntakhab Min Sihah Jawhari,,Shamela0028100,pri,362904.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0393IbnHammadJawhari/0393IbnHammadJawhari.MuntakhabMinSihahJawhari/0393IbnHammadJawhari.MuntakhabMinSihahJawhari.Shamela0028100-ara1,CENT0400 :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@nodata :: Shamela@الغريب والمعاجم ولغة الفقه - مرقم آليا,Ibn Hammad Jawhari,,,1578097.0,0393IbnHammadJawhari
0377IbnZaydAnsari.Hadith.Shamela0029714-ara1,377,أبو عبد الله محمد بن زيد الأنصاري (المتوفى: 377هـ),Ibn Zayd Ansari,0377IbnZaydAnsari.Hadith,حديث أبي عبد الله الأنصاري,Hadith,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029714,pri,1129.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0377IbnZaydAnsari/0377IbnZaydAnsari.Hadith/0377IbnZaydAnsari.Hadith.Shamela0029714-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Zayd Ansari,,,4301.0,0377IbnZaydAnsari
0375IbnQasimMiyaniji.Juz.Shamela0029728-ara1,375,يوسف بن القاسم بن يوسف بن فارس بن سوار، أبو بكر الميانجي (المتوفى: 375هـ),Ibn Qasim Miyaniji,0375IbnQasimMiyaniji.Juz,جزء القاضي أبي القاسم الميانجي,Juz,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029728,pri,3934.0,https://raw.githubusercontent.com/OpenITI/0375AH/master/data/0375IbnQasimMiyaniji/0375IbnQasimMiyaniji.Juz/0375IbnQasimMiyaniji.Juz.Shamela0029728-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Qasim Miyaniji,,,15299.0,0375IbnQasimMiyaniji
0392IbnAbiShurayhHarawi.AhathidMia.Shamela0029734-ara1,392,عبد الرحمن بن أحمد بن محمد، أبو محمد ابن أبي شريح الأنصاري الهروي (المتوفى: 392هـ),Ibn Abi Shurayh Harawi,0392IbnAbiShurayhHarawi.AhathidMia,الأحاديث المائة الشريحية,Ahathid Mia,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029734,pri,5326.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0392IbnAbiShurayhHarawi/0392IbnAbiShurayhHarawi.AhathidMia/0392IbnAbiShurayhHarawi.AhathidMia.Shamela0029734-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Abi Shurayh Harawi,,,20405.0,0392IbnAbiShurayhHarawi
0396IbnCataRudhbari.Amali.Shamela0029871-ara1,396,أبو عبد الله أحمد بن عطاء الروذباري (المتوفى: 396هـ),Ibn Cata Rudhbari,0396IbnCataRudhbari.Amali,ثلاثة مجالس من أمالي أبي عبد الله الروذباري,Amali,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029871,pri,3111.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0396IbnCataRudhbari/0396IbnCataRudhbari.Amali/0396IbnCataRudhbari.Amali.Shamela0029871-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Cata Rudhbari,,,11832.0,0396IbnCataRudhbari
0381IbnMuqriIsbahani.Fawaid.Shamela0029942-ara1,381,أبو بكر محمد بن إبراهيم بن علي بن عاصم بن زاذان الأصبهاني الخازن، المشهور بابن المقرئ (المتوفى: 381هـ),Ibn Muqri Isbahani,0381IbnMuqriIsbahani.Fawaid,الثالث عشر من فوائد ابن المقرئ,Fawaid,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029942,pri,10615.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnMuqriIsbahani/0381IbnMuqriIsbahani.Fawaid/0381IbnMuqriIsbahani.Fawaid.Shamela0029942-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Muqri Isbahani,,,39789.0,0381IbnMuqriIsbahani
0383IbnHayawayhKhazzaz.Mashyakha.Shamela0029954-ara1,383,محمد بن العباس بن محمد بن زكرياء، أبو عمر ابن حيويه الخزاز (المتوفى: 382هـ),Ibn Hayawayh Khazzaz,0383IbnHayawayhKhazzaz.Mashyakha,الثالث من مشيخة ابن حيويه,Mashyakha,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0029954,pri,1389.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0383IbnHayawayhKhazzaz/0383IbnHayawayhKhazzaz.Mashyakha/0383IbnHayawayhKhazzaz.Mashyakha.Shamela0029954-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Hayawayh Khazzaz,,,5172.0,0383IbnHayawayhKhazzaz
0396IbnHasanDimashqi.Ahadith.Shamela0030022-ara1,396,أبو الحسين عبد الوهاب بن الحسن بن الوليد بن موسى الكلابي الدمشقي (المتوفى: 396هـ),Ibn Hasan Dimashqi,0396IbnHasanDimashqi.Ahadith,أحاديث أبي الحسين الكلابي,Ahadith,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0030022,pri,3527.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0396IbnHasanDimashqi/0396IbnHasanDimashqi.Ahadith/0396IbnHasanDimashqi.Ahadith.Shamela0030022-ara1,CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية,Ibn Hasan Dimashqi,,,13376.0,0396IbnHasanDimashqi
0386IbnCumarHarbi.Mashyakha.Shamela0030075-ara1,386,علي بن عمر بن محمد بن الحسين ابن شاذان، أبو الحسن السكري الحربي الصيرفي الكيال (المتوفى: 386هـ),Ibn Cumar Harbi,0386IbnCumarHarbi.Mashyakha,مشيخة أبي الحسن السكري,Mashyakha,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0030075,pri,4434.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0386IbnCumarHarbi/0386IbnCumarHarbi.Mashyakha/0386IbnCumarHarbi.Mashyakha.Shamela0030075-ara1.completed,COMPLETED :: CENT0400 :: PPE :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: PAGINATION :: Shamela@مخطوطات حديثية,Ibn Cumar Harbi,,,16786.0,0386IbnCumarHarbi
0385Daraqutni.FawaidMuntaqatIbnMacruf.Shamela0030361-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.FawaidMuntaqatIbnMacruf,الفوائد المنتقاة الحسان لإبن معروف ::,al-Fawāʾid al-muntaqāŧ al-ḥisān li-Ibn Maʿrūf ::,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية :: UNIDENTIFIED,Shamela0030361,pri,2024.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.FawaidMuntaqatIbnMacruf/0385Daraqutni.FawaidMuntaqatIbnMacruf.Shamela0030361-ara1.mARkdown,MARKDOWN :: CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: INCOMPLETE_TEXT :: Shamela@مخطوطات حديثية,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,7709.0,0385Daraqutni
0385Daraqutni.Afrad.Shamela0030609-ara1,385,الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني,Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,0385Daraqutni.Afrad,الثاني من الأفراد للدارقطني,Afrad,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,Shamela0030609,pri,4986.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385Daraqutni/0385Daraqutni.Afrad/0385Daraqutni.Afrad.Shamela0030609-ara1.completed,COMPLETED :: CENT0400 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: PAGINATION :: INCOMPLETE_VERSION :: Shamela@مخطوطات حديثية,Daraqutni,al-Dāraquṭnī,Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī,18477.0,0385Daraqutni
0399IbnAbiZamanaynIlbiri.QudwatGhazi.Shamela0030760-ara1,399,أبو عبد الله محمد بن عبد الله بن عيسى بن محمد المري، الإلبيري المعروف بابن أبي زمنين المالكي (المتوفى: 399هـ),Ibn Abi Zamanayn Ilbiri,0399IbnAbiZamanaynIlbiri.QudwatGhazi,قدوة الغازي,Qudwat Ghazi,,Shamela0030760,pri,8076.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0399IbnAbiZamanaynIlbiri/0399IbnAbiZamanaynIlbiri.QudwatGhazi/0399IbnAbiZamanaynIlbiri.QudwatGhazi.Shamela0030760-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@quran-tafsir :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-sciences :: GAL@literature-arabic :: Shamela@الأجزاء الحديثية - مرقم آليا,Ibn Abi Zamanayn Ilbiri,,,32185.0,0399IbnAbiZamanaynIlbiri
0395IbnMandahMuhammad.Amali.Shamela0030769-ara1,395,أبو عبد الله محمد بن إسحاق بن محمد بن يحيى بن منده العبدي (المتوفى: 395هـ),Ibn Mandah Muhammad,0395IbnMandahMuhammad.Amali,مجالس من أمالي أبي عبد الله بن منده,Amali,,Shamela0030769,pri,30853.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395IbnMandahMuhammad/0395IbnMandahMuhammad.Amali/0395IbnMandahMuhammad.Amali.Shamela0030769-ara1,CENT0400 :: _AJZA :: _HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية - مرقم آليا,Ibn Mandah Muhammad,,,116938.0,0395IbnMandahMuhammad
0393IbnWakicTinnisi.MunsifLiSariq.Shamela0031373-ara1,393,الحسن بن علي الضبي التنيسي أبو محمد، المعروف بابن وكيع (المتوفى: 393هـ),Ibn Wakic Tinnisi,0393IbnWakicTinnisi.MunsifLiSariq,المنصف للسارق والمسروق منه,Munsif Li Sariq,عمر خليفة بن ادريس :: جامعة قات يونس، بنغازي,Shamela0031373,pri,83356.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0393IbnWakicTinnisi/0393IbnWakicTinnisi.MunsifLiSariq/0393IbnWakicTinnisi.MunsifLiSariq.Shamela0031373-ara1,CENT0400 :: _ADAB :: _ADAB :: _BALAGHA :: _QISAS :: _TARAIF :: GAL@nodata :: Shamela@الأدب والبلاغة,Ibn Wakic Tinnisi,,,341493.0,0393IbnWakicTinnisi
0377IbnAhmadFarisi.HujjaLiQurraSabca.Shamela0035101-ara1,377,الحسن بن أحمد بن عبد الغفار الفارسي الأصل، أبو علي (المتوفى: 377هـ),Ibn Ahmad Farisi,0377IbnAhmadFarisi.HujjaLiQurraSabca,الحجة للقراء السبعة,Hujja Li Qurra Sabca,بدر الدين قهوجي - بشير جويجابي :: دار المأمون للتراث - دمشق / بيروت,Shamela0035101,pri,416377.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0377IbnAhmadFarisi/0377IbnAhmadFarisi.HujjaLiQurraSabca/0377IbnAhmadFarisi.HujjaLiQurraSabca.Shamela0035101-ara1,CENT0400 :: _CULUM :: _QURAN :: GAL@period-classical :: GAL@literature-islamic :: GAL@quran :: GAL@0750-1000CE :: GAL@quran-recitation :: GAL@quran-sciences :: GAL@literature-arabic :: Shamela@علوم القرآن,Ibn Ahmad Farisi,,,1713556.0,0377IbnAhmadFarisi
0381IbnHusaynNaysaburi.MabsutFiQiraatCashar.Shamela0036104-ara1,381,أحمد بن الحسين بن مهران النيسابورى، أبو بكر (المتوفى: 381هـ),Ibn Husayn Naysaburi,0381IbnHusaynNaysaburi.MabsutFiQiraatCashar,المبسوط في القراءات العشر,Mabsut Fi Qiraat Cashar,سبيع حمزة حاكيمي :: 1981 م :: مجمع اللغة العربية - دمشق,Shamela0036104,pri,56918.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnHusaynNaysaburi/0381IbnHusaynNaysaburi.MabsutFiQiraatCashar/0381IbnHusaynNaysaburi.MabsutFiQiraatCashar.Shamela0036104-ara1,CENT0400 :: _CULUM :: _QURAN :: GAL@nodata :: Shamela@علوم القرآن,Ibn Husayn Naysaburi,,,241254.0,0381IbnHusaynNaysaburi
0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi.Shamela0037056-ara1,385,إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ),Sahib Ibn Cabbad Talqani,0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi,الكشف عن مساوي شعر المتنبي,Kashf Can Musawi Shicr Mutanabbi,الشيخ محمد حسن آل ياسين :: مكتبة النهضة، بغداد,Shamela0037056,pri,4666.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi/0385SahibIbnCabbadTalqani.KashfCanMusawiShicrMutanabbi.Shamela0037056-ara1,CENT0400 :: _ADAB :: _BALAGHA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: Shamela@الأدب والبلاغة,Sahib Ibn Cabbad Talqani,,,19349.0,0385SahibIbnCabbadTalqani
0385SahibIbnCabbadTalqani.Ruznamaja.Shamela0037461-ara1,385,إسماعيل بن عباد بن العباس، أبو القاسم الطالقاني، المشهور بالصاحب بن عباد (المتوفى: 385هـ),Sahib Ibn Cabbad Talqani,0385SahibIbnCabbadTalqani.Ruznamaja,الروزنامجة,Ruznamaja,الشيخ محمد حسن آل ياسين :: مكتبة النهضة، بغداد,Shamela0037461,pri,1993.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385SahibIbnCabbadTalqani/0385SahibIbnCabbadTalqani.Ruznamaja/0385SahibIbnCabbadTalqani.Ruznamaja.Shamela0037461-ara1,CENT0400 :: _ADAB :: _BALAGHA :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: Shamela@الأدب والبلاغة,Sahib Ibn Cabbad Talqani,,,8431.0,0385SahibIbnCabbadTalqani
0395AbuHilalCaskari.Talkhis.Shamela0037471-ara1,395,أبو هلال الحسن بن عبد الله بن سهل بن سعيد بن يحيى بن مهران العسكري (المتوفى: نحو 395هـ),Abu Hilal Caskari,0395AbuHilalCaskari.Talkhis,التلخيص في معرفة أسماء الأشياء,Talkhis,دار طلاس للدراسات والترجمة والنشر، دمشق,Shamela0037471,pri,57252.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395AbuHilalCaskari/0395AbuHilalCaskari.Talkhis/0395AbuHilalCaskari.Talkhis.Shamela0037471-ara1,CENT0400 :: _FIQH :: _GHARIB :: _MACAJIM :: _MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@baghdad-school :: GAL@0750-1000CE :: GAL@iraq :: GAL@literature-arabic :: GAL@philology :: GAL@baghdad :: Shamela@الغريب والمعاجم ولغة الفقه,Abu Hilal Caskari,,,261347.0,0395AbuHilalCaskari
0385IbnHasanSirafi.SharhAbyatSibawayh.Shamela0037487-ara1,385,يوسف بن أبي سعيد الحسن بن عبد الله بن المرزبان أبو محمد السيرافي (المتوفى: 385هـ),Ibn Hasan Sirafi,0385IbnHasanSirafi.SharhAbyatSibawayh,شرح أبيات سيبويه,Sharh Abyat Sibawayh,الدكتور محمد علي الريح هاشم :: 1394 هـ - 1974 م :: مكتبة الكليات الأزهرية، دار الفكر للطباعة والنشر والتوزيع، القاهرة - مصر,Shamela0037487,pri,112315.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0385IbnHasanSirafi/0385IbnHasanSirafi.SharhAbyatSibawayh/0385IbnHasanSirafi.SharhAbyatSibawayh.Shamela0037487-ara1,CENT0400 :: _NAHW :: _SARF :: GAL@nodata :: Shamela@النحو والصرف,Ibn Hasan Sirafi,,,462961.0,0385IbnHasanSirafi
0377IbnAhmadFarisi.SharhAbyat.Shamela0037492-ara1,377,الحسن بن أحمد بن عبد الغفار الفارسي الأصل، أبو علي (المتوفى: 377هـ),Ibn Ahmad Farisi,0377IbnAhmadFarisi.SharhAbyat,كتاب الشعر أو شرح الأبيات المشكلة الإعراب,Sharh Abyat,الدكتور محمود محمد الطناحي :: مكتبة الخانجي، القاهرة - مصر,Shamela0037492,pri,60577.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0377IbnAhmadFarisi/0377IbnAhmadFarisi.SharhAbyat/0377IbnAhmadFarisi.SharhAbyat.Shamela0037492-ara1,CENT0400 :: _ADAB :: _BALAGHA :: GAL@nodata :: Shamela@الأدب والبلاغة,Ibn Ahmad Farisi,,,243603.0,0377IbnAhmadFarisi
0395AbuHilalCaskari.WujuhWaNazair.Shamela0037586-ara1,395,أبو هلال الحسن بن عبد الله بن سهل بن سعيد بن يحيى بن مهران العسكري (المتوفى: نحو 395هـ),Abu Hilal Caskari,0395AbuHilalCaskari.WujuhWaNazair,الوجوه والنظائر لأبي هلال العسكري (معتزلي),Wujuh Wa Nazair,محمد عثمان :: مكتبة الثقافة الدينية، القاهرة,Shamela0037586,pri,67130.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0395AbuHilalCaskari/0395AbuHilalCaskari.WujuhWaNazair/0395AbuHilalCaskari.WujuhWaNazair.Shamela0037586-ara1,CENT0400 :: _CULUM :: _QURAN :: GAL@nodata :: Shamela@علوم القرآن,Abu Hilal Caskari,,,281715.0,0395AbuHilalCaskari
0380IbnMuhammadBasili.TaqyidKabir.Shamela0095565-ara1,380,أبو العباس أحمد بن محمد بن أحمد البسيلي التونسي (المتوفى: 380هـ),Ibn Muhammad Basili,0380IbnMuhammadBasili.TaqyidKabir,التقييد الكبير في تفسير كتاب الله المجيد,Taqyid Kabir,كلية أصول الدين، جامعة الإمام محمد بن سعود الإسلامية - الرياض - المملكة العربية السعودية,Shamela0095565,pri,41386.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0380IbnMuhammadBasili/0380IbnMuhammadBasili.TaqyidKabir/0380IbnMuhammadBasili.TaqyidKabir.Shamela0095565-ara1,CENT0400 :: _TAFSIR :: GAL@nodata :: Shamela@التفاسير,Ibn Muhammad Basili,,,174329.0,0380IbnMuhammadBasili
0388AbuSulaymanKhattabi.ShanDuca.Shamela0095700-ara1,388,أبو سليمان حمد بن محمد بن إبراهيم بن الخطاب البستي المعروف بالخطابي (المتوفى: 388هـ),Abu Sulayman Khattabi,0388AbuSulaymanKhattabi.ShanDuca,شأن الدعاء,Shan Duca,أحمد يوسف الدقاق :: دار الثقافة العربية,Shamela0095700,pri,29716.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0388AbuSulaymanKhattabi/0388AbuSulaymanKhattabi.ShanDuca/0388AbuSulaymanKhattabi.ShanDuca.Shamela0095700-ara1,CENT0400 :: _ADAB :: _ADHKAR :: _RAQAIQ :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shamela@الرقاق والآداب والأذكار,Abu Sulayman Khattabi,,,126470.0,0388AbuSulaymanKhattabi
0386IbnAbiZaydQayrawani.NawadirWaZiyadat.Shamela0096257-ara1,386,أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386هـ),Ibn Abi Zayd Qayrawani,0386IbnAbiZaydQayrawani.NawadirWaZiyadat,النوادر والزيادات على ما في المدونة من غيرها من الأمهات,Nawadir Wa Ziyadat,دار الغرب الإسلامي، بيروت,Shamela0096257,pri,1684148.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.NawadirWaZiyadat/0386IbnAbiZaydQayrawani.NawadirWaZiyadat.Shamela0096257-ara1,CENT0400 :: _FIQH :: _MALIKI :: GAL@nodata :: Shamela@فقه مالكي,Ibn Abi Zayd Qayrawani,,,6543810.0,0386IbnAbiZaydQayrawani
0378IbnKhalafJubayri.Tawassut.Shamela0096925-ara1,378,قاسم بن خلف بن فتح بن عبد الله بن جبير، أبو عبيد الجبيري (المتوفى: 378هـ),Ibn Khalaf Jubayri,0378IbnKhalafJubayri.Tawassut,التوسط بين مالك وابن القاسم في المسائل التي اختلفا فيها من مسائل المدونة,Tawassut,باحو مصطفى :: دار الضياء، مصر,Shamela0096925,pri,23574.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0378IbnKhalafJubayri/0378IbnKhalafJubayri.Tawassut/0378IbnKhalafJubayri.Tawassut.Shamela0096925-ara1,CENT0400 :: _FIQH :: _MALIKI :: GAL@nodata :: Shamela@فقه مالكي,Ibn Khalaf Jubayri,,,92297.0,0378IbnKhalafJubayri
0380AbuKhazarTunisi.RaddCalaJamicMukhalifin.ShamIbadiyya0000432-ara1,380,أبو خزر يغلا بن زلتاف الوسياني الحامي التونسي (توفي 380ه),Abu Khazar Tunisi,0380AbuKhazarTunisi.RaddCalaJamicMukhalifin,الرد على جميع المخالفين لأبي خزر :: كتاب الرد على جميع المخالفين,Radd Cala Jamic Mukhalifin,,ShamIbadiyya0000432,pri,31826.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0380AbuKhazarTunisi/0380AbuKhazarTunisi.RaddCalaJamicMukhalifin/0380AbuKhazarTunisi.RaddCalaJamicMukhalifin.ShamIbadiyya0000432-ara1,:: ShamIbadiyya@العقيدة,Abu Khazar Tunisi,,,132647.0,0380AbuKhazarTunisi
0381IbnBabawayh.Muqnic.Shia000003-ara1,381,ابن بابويه، الشيخ الصدوق ::  أبو جعفر محمد بن علي بن الحسين بن موسا بن بابويه القمي,"Ibn Babawayh :: Ibn Bābawayh, al-Šayḫ al-Ṣadūq ::  Abū Ǧaʿfar Muḥammad b. ʿAlī b. al-Ḥusayn b. Mūsā b. Bābawayh al-Qummī",0381IbnBabawayh.Muqnic,المقنع :: المقنع,al-Muqniʿ :: al-Muqniʿ,لجنة التحقيق التابعة لمؤسسة الإمام الهادي (ع) :: 1415 :: http://www.worldcat.org/oclc/39833265,Shia000003,pri,182461.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnBabawayh/0381IbnBabawayh.Muqnic/0381IbnBabawayh.Muqnic.Shia000003-ara1.mARkdown,MARKDOWN :: CENT0400 :: _BEFORE800 :: _FIQH :: _SHICI :: GAL@period-classical :: GAL@literature-islamic :: GAL@imamis :: GAL@shia :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@fiqh :: NO_MAJOR_ISSUES :: Shia@فقه الشيعة الى القرن الثامن,Ibn Babawayh,"Ibn Bābawayh, al-Šayḫ al-Ṣadūq",Abū Ǧaʿfar Muḥammad b. ʿAlī b. al-Ḥusayn b. Mūsā b. Bābawayh al-Qummī,615076.0,0381IbnBabawayh
0381IbnBabawayh.Hidaya.Shia000004-ara1,381,ابن بابويه، الشيخ الصدوق ::  أبو جعفر محمد بن علي بن الحسين بن موسا بن بابويه القمي,"Ibn Babawayh :: Ibn Bābawayh, al-Šayḫ al-Ṣadūq ::  Abū Ǧaʿfar Muḥammad b. ʿAlī b. al-Ḥusayn b. Mūsā b. Bābawayh al-Qummī",0381IbnBabawayh.Hidaya,الهداية,Hidaya,مؤسسة الإمام الهادي (ع) :: رجب المرحب 1418 :: http://www.worldcat.org/oclc/830313382 (an older¶    edition of this link),Shia000004,pri,166711.0,https://raw.githubusercontent.com/OpenITI/0400AH/master/data/0381IbnBabawayh/0381IbnBabawayh.Hidaya/0381IbnBabawayh.Hidaya.Shia000004-ara1.completed,COMPLETED :: CENT0400 :: _BEFORE800 :: _FIQH :: _SHICI :: GAL@period-classical :: GAL@literature-islamic :: GAL@imamis :: GAL@shia :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@fiqh :: EDITORIAL_SECTIONS :: RANDOM_CHARS :: Shia@فقه الشيعة الى القرن الثامن,Ibn Babawayh,"Ibn Bābawayh, al-Šayḫ al-Ṣadūq",Abū Ǧaʿfar Muḥammad b. ʿAlī b. al-Ḥusayn b. Mūsā b. Bābawayh al-Qummī,592680.0,0381IbnBabawayh
